"name","abbreviated_name","authorized_bidder","company","fax_number","project_id"
F & G ROOFING COMPANY LLC,FGROO010,true,F & G ROOFING COMPANY LLC,"",1121649
GEOCON PROFESSIONAL SERVICES LLC,GEOPR010,true,GEOCON PROFESSIONAL SERVICES LLC,(815) 806-0301,1121649
WEST CUSTOM HARDWOOD FLOORS,WESCU010,true,WEST CUSTOM HARDWOOD FLOORS,(708) 645-1727,1121649
DURANGO PAINTING INC *,DURPA010,true,DURANGO PAINTING INC *,(630) 978-0950,1121649
PREMIUM CONCRETE INC *,PRECO030,true,PREMIUM CONCRETE INC *,(847) 524-0502,1121649
ART MAGIC CARPENTRY,ARTMA010,true,ART MAGIC CARPENTRY,,1121649
PRECISION CONTROL SYSTEMS OF CHICAGO INC,PRECO018,true,PRECISION CONTROL SYSTEMS OF CHICAGO INC,(630) 521-0556,1121649
CITY OF NAPERVILLE,NAPER015,true,CITY OF NAPERVILLE,"",1121649
STATE MECHANICAL SERVICES,STAME020,true,STATE MECHANICAL SERVICES,(630) 723-6015,1121649
CANNONDESIGN,CANNO010,true,CANNONDESIGN,(312) 332-9601,1121649
CLIFFORD LAW OFFICES P C,CLILA010,true,CLIFFORD LAW OFFICES P C,"",1121649
FOREFRONT STRUCTURAL ENGINEERS,FORST010,true,FOREFRONT STRUCTURAL ENGINEERS,,1121649
I M E G,IMEG-010,true,I M E G,(312) 294-0003,1121649
TYLK GUSTAFSON RECKERS WILSON ANDREWS LLC,TYLGU010,true,TYLK GUSTAFSON RECKERS WILSON ANDREWS LLC,(312) 341-9966,1121649
C E ANDERSON & ASSOCIATES,ANDCE010,true,C E ANDERSON & ASSOCIATES,(312) 750-1704,1121649
CONTROL ENGINEERING CORP,CONEN008,true,CONTROL ENGINEERING CORP,(630) 954-1380,1121649
DEPAUL UNIVERSITY,DEPAU010,true,DEPAUL UNIVERSITY,"",1121649
MCGUIRE ENGINEERS,MCGEN010,true,MCGUIRE ENGINEERS,(312) 876-9247,1121649
ECKENHOFF SAUNDERS ARCHITECTS,ECKSA900,true,ECKENHOFF SAUNDERS ARCHITECTS,(312) 786-1838,1121649
KIRKEGAARD ASSOCIATES,KIRAS010,true,KIRKEGAARD ASSOCIATES,(312) 441-1981,1121649
BERGER EXCAVATING CONTRACTORS INC,BEREX010,true,BERGER EXCAVATING CONTRACTORS INC,(847) 526-4204,1121649
SCHAEFGES BROTHERS INC,SCHBR005,true,SCHAEFGES BROTHERS INC,(847) 537-7439,1121649
CHARTER SILLS & ASSOCIATES INC,CHASI010,true,CHARTER SILLS & ASSOCIATES INC,(312) 759-5910,1121649
GRUMMAN / BUTKUS ASSOCIATES,GRUBU010,true,GRUMMAN / BUTKUS ASSOCIATES,(847) 328-4550,1121649
C S ASSOCIATES INC,CSASS010,true,C S ASSOCIATES INC,(708) 422-3982,1121649
SOLOMON CORDWELL BUENZ,SOLCO010,true,SOLOMON CORDWELL BUENZ,(312) 896-1200,1121649
THE CHICAGO FLYHOUSE INC,CHIFL030,true,THE CHICAGO FLYHOUSE INC,(773) 533-1598,1121649
CUSTOM SIGN CONSULTANTS INC,CUSSI010,true,CUSTOM SIGN CONSULTANTS INC,(866) 941-4914,1121649
NATIONAL SURVEY SERVICE INC,NATSU020,true,NATIONAL SURVEY SERVICE INC,(312) 630-9484,1121649
DEPAUL UNIV SCHOOL OF MUSIC,DEPAU011,true,DEPAUL UNIV SCHOOL OF MUSIC,"",1121649
WHEELER-KEARNS ARCHITECTS,WHEKE010,true,WHEELER-KEARNS ARCHITECTS,,1121649
GREEN DEMOLITION,GREDE010,true,GREEN DEMOLITION,(773) 477-7149,1121649
THORNTON TOMASETTI INC,THOTO011,true,THORNTON TOMASETTI INC,(312) 596-2001,1121649
GREAT LAKES ACADEMY CHARTER SCHOOL,GRELA905,true,GREAT LAKES ACADEMY CHARTER SCHOOL,(773) 530-3039,1121649
AMERICAN HERITAGE FIREPLACE INC,AMEHE010,true,AMERICAN HERITAGE FIREPLACE INC,(773) 862-8207,1121649
BTL ARCHITECTS INC,BTLAR010,true,BTL ARCHITECTS INC,,1121649
QUALITY EXCAVATION INC,QUAEX010,true,QUALITY EXCAVATION INC,(773) 594-9916,1121649
CARRIER CORP,CARCO019,true,CARRIER CORP,"",1121649
EUGENE D LOVING III,LOVEU010,true,EUGENE D LOVING III,"",1121649
THE UNIVERSITY OF CHICAGO,UNICH025,true,THE UNIVERSITY OF CHICAGO,(773) 834-1405,1121649
UNIVERSITY OF CHICAGO,UNICH027,true,UNIVERSITY OF CHICAGO,,1121649
FLORENZA MARBLE & GRANITE INC,FLOMA020,true,FLORENZA MARBLE & GRANITE INC,"312-829-2994",1121649
THE SALVATION ARMY,SALAR910,true,THE SALVATION ARMY,"",1121649
CONSTRUCTION CLEANING CO,CONCL010,true,CONSTRUCTION CLEANING CO,(312) 666-8943,1121649
DBHMS,DBHMS010,true,DBHMS,(312) 915-0558,1121649
MICHAEL J LEMMONS,LEMMI010,true,MICHAEL J LEMMONS,"",1121649
ENSPECT INC,ENSPE010,true,ENSPECT INC,"",1121649
TROCH-MC NEIL PAVING CO INC,TROMC010,true,TROCH-MC NEIL PAVING CO INC,(847) 766-2396,1121649
R E BURKE ROOFING & SHEET METAL CO INC,BURRE010,true,R E BURKE ROOFING & SHEET METAL CO INC,(847) 675-6990,1121649
DESIGNED EQUIPMENT CORP *,DESEQ010,true,DESIGNED EQUIPMENT CORP *,(847) 647-4700,1121649
CONNELLY ELECTRIC CO,CONEL005,true,CONNELLY ELECTRIC CO,(630) 543-9077,1121649
PINE WATERPROOFING & SEALANT INC,PINWA005,true,PINE WATERPROOFING & SEALANT INC,(847) 678-5740,1121649
WHITED BROTHERS INC,WHIBR020,true,WHITED BROTHERS INC,(708) 225-0853,1121649
LPS PAVEMENT CO *,LPSPA010,true,LPS PAVEMENT CO *,(630) 551-2105,1121649
REX ELECTRIC & TECHNOLOGIES LLC,REXEL010,true,REX ELECTRIC & TECHNOLOGIES LLC,(312) 251-3667,1121649
ENVIRONMENTAL SYSTEMS DESIGN INC,ENVSY010,true,ENVIRONMENTAL SYSTEMS DESIGN INC,(312) 372-1222,1121649
TERRA ENGINEERING,TEREN010,true,TERRA ENGINEERING,,1121649
THE CASINO,CASIN010,true,THE CASINO,"",1121649
PHILLIP M ROMANOWSKI,ROMPH010,true,PHILLIP M ROMANOWSKI,"",1121649
CAIN MILLWORK INC,CAIMI010,true,CAIN MILLWORK INC,(815) 561-8404,1121649
OLDCASTLE PRECAST INC - FILE NO 72477-250,OLDPR010,true,OLDCASTLE PRECAST INC - FILE NO 72477-250,(763) 323-3526,1121649
BLOCK & CO INC,BLOCO010,true,BLOCK & CO INC,(800) 435-5707,1121649
MIDWEST FENCE CORP *,MIDFE010,true,MIDWEST FENCE CORP *,(773) 722-6626,1121649
STUDIO VILLANUEVA ARCHITECTURE LLC,STUVI010,true,STUDIO VILLANUEVA ARCHITECTURE LLC,"",1121649
OKW ARCHITECTS INC,OKWAR010,true,OKW ARCHITECTS INC,(312) 798-7777,1121649
ADVENTIST GLENOAKS HOPSPITAL,ADVGL010,true,ADVENTIST GLENOAKS HOPSPITAL,"",1121649
D E S PAINTING INC,DESPA010,true,D E S PAINTING INC,(773) 889-0860,1121649
COVE REMEDIATION LLC,COVRE005,true,COVE REMEDIATION LLC,"",1121649
LOWERY TILE CO *,LOWTI010,true,LOWERY TILE CO *,(708) 389-9209,1121649
ARMOURCOAT SURFACE FINISHES INC,ARMSU010,true,ARMOURCOAT SURFACE FINISHES INC,(702) 644-0554,1121649
FORMS + SURFACES,FORSU010,true,FORMS + SURFACES,(412) 781-7840,1121649
ACCURATE PARTITIONS CORP,ACCPA020,true,ACCURATE PARTITIONS CORP,"630-323-8282",1121649
ADVOCATE HEALTH AND HOSPITALS CORP,ADVHE905,true,ADVOCATE HEALTH AND HOSPITALS CORP,,1121649
AJAX CONSULTING SERVICES LLC,AJACO900,true,AJAX CONSULTING SERVICES LLC,,1121649
ANDERSON MIKOS ARCHITECTS LTD,ANDMI010,true,ANDERSON MIKOS ARCHITECTS LTD,(630) 573-5176,1121649
ARCHITRAVE LTD,ARCHI010,true,ARCHITRAVE LTD,,1121649
AVI-SPL,AVISP011,true,AVI-SPL,,1121649
BERG ENGINEERING CONSULTANTS LTD,BEREN010,true,BERG ENGINEERING CONSULTANTS LTD,,1121649
BLOCK IRON & SUPPLY CO INC,BLOIR010,true,BLOCK IRON & SUPPLY CO INC,(920) 231-3051,1121649
CANNON DESIGN INC,CANDE010,true,CANNON DESIGN INC,"",1121649
CBRE INC,CBREI900,true,CBRE INC,,1121649
CHICAGO ORNAMENTAL PLASTERING,CHIOR010,true,CHICAGO ORNAMENTAL PLASTERING,,1121649
EASTLAKE STUDIO,EASST010,true,EASTLAKE STUDIO,"",1121649
EDGE ASSOCIATES INC,EDGAS010,true,EDGE ASSOCIATES INC,"",1121649
INTERWORK ARCHITECTS,INTAR015,true,INTERWORK ARCHITECTS,"",1121649
KONE,KONIN010,true,KONE,"630-629-4330",1121649
LOYOLA UNIVERSITY MEDICAL CENTER,LOYUN030,true,LOYOLA UNIVERSITY MEDICAL CENTER,"",1121649
MANSKE DIECKMANN THOMPSON,MANDI010,true,MANSKE DIECKMANN THOMPSON,"773-561-9648",1121649
MDC ARCHITECTS P C,MDCAR010,true,MDC ARCHITECTS P C,"630-830-0316",1121649
MORI SEIKI USA INC,MORSE900,true,MORI SEIKI USA INC,"",1121649
NORTHERN GLASS INC,NORGL010,true,NORTHERN GLASS INC,(847) 439-7059,1121649
OAK PARK PUBLIC LIBRARY,OAKPA910,true,OAK PARK PUBLIC LIBRARY,"",1121649
ROBERT A M STERN ARCHITECTS LLP,STERO005,true,ROBERT A M STERN ARCHITECTS LLP,,1121649
S & C ELECTRIC CO,SCELE900,true,S & C ELECTRIC CO,,1121649
SAFWAY ATLANTIC LLC **,SAFSE030,true,SAFWAY ATLANTIC LLC **,(630) 833-5845,1121649
SITE DESIGN GROUP LTD,SITDE010,true,SITE DESIGN GROUP LTD,"108",1121649
SKIDMORE OWINGS & MERRILL LLP,SKIOW010,true,SKIDMORE OWINGS & MERRILL LLP,"",1121649
STR PARTNERS LLC,STRPA010,true,STR PARTNERS LLC,,1121649
SUDLER PROPERTY MANAGEMENT,SUDPR900,true,SUDLER PROPERTY MANAGEMENT,,1121649
VINCI - HAMP ARCHITECTS CHICAGO,VINHA900,true,VINCI - HAMP ARCHITECTS CHICAGO,(312) 733-4276,1121649
WALBRIDGE,WALBR900,true,WALBRIDGE,"",1121649
WW BUILDCO LLC,WWBUI900,true,WW BUILDCO LLC,"",1121649
LATIMER SOMMERS & ASSOCIATES,LATSO005,true,LATIMER SOMMERS & ASSOCIATES,"",1121649
HIRSCH MPG,HIRMP010,true,HIRSCH MPG,"",1121649
BUILDCON1,BUILD010,true,BUILDCON1,"",1121649
THE ENGINEERING STUDIO INC,ENGST010,true,THE ENGINEERING STUDIO INC,"",1121649
CHICAGO HORTICULTURAL SOCIETY,CHIHO015,true,CHICAGO HORTICULTURAL SOCIETY,"",1121649
WIRTZ INTERNATIONAL LANDSCAPE ARCHITECTS,WIRIN010,true,WIRTZ INTERNATIONAL LANDSCAPE ARCHITECTS,"",1121649
TROWBRIDGE WOLF MICHAELS LANDSCAPE,TROWO010,true,TROWBRIDGE WOLF MICHAELS LANDSCAPE,"",1121649
LIVING HABITATS,LIVHA010,true,LIVING HABITATS,"",1121649
F2 ENVIRONMENTAL DESIGN,F2ENV010,true,F2 ENVIRONMENTAL DESIGN,"",1121649
BROWN + ASSOCIATES INC,BROAS900,true,BROWN + ASSOCIATES INC,"",1121649
S PROJECTS LLC,SPROJ010,true,S PROJECTS LLC,"",1121649
WATERTON,WATER005,true,WATERTON,"",1121649
MANSUETO OFFICE,MANOF010,true,MANSUETO OFFICE,"",1121649
MAP STRATEGIES LLC,MAPST010,true,MAP STRATEGIES LLC,"",1121649
"850 WEST ADAMS CONDOMINIUM ASSOCIATION","850WE900",true,"850 WEST ADAMS CONDOMINIUM ASSOCIATION","",1121649
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1121649
CAPITAL ONE NA,CAPON900,true,CAPITAL ONE NA,,1121649
DEPAUL UNIVERSITY,DEPAU900,true,DEPAUL UNIVERSITY,"",1121649
GLASS SOLUTIONS INC *,GLASO010,true,GLASS SOLUTIONS INC *,(630) 532-1240,1121649
KNICKPOINT VENTURES,KNIVE900,true,KNICKPOINT VENTURES,"",1121649
LOYOLA UNIVERSITY HEALTH SYSTEMS,LOYUN905,true,LOYOLA UNIVERSITY HEALTH SYSTEMS,,1121649
NORTHWESTERN MEMORIAL HOSPITAL,NORME900,true,NORTHWESTERN MEMORIAL HOSPITAL,"",1121649
NORTHSHORE UNIVERSITY HEALTH SYSTEM,NORSU900,true,NORTHSHORE UNIVERSITY HEALTH SYSTEM,,1121649
OAK PARK ELEMENTARY SCHOOL DISTRICT 97,OAKPA907,true,OAK PARK ELEMENTARY SCHOOL DISTRICT 97,,1121649
ST JOSEPH COUNTY PUBLIC LIBRARY,STJOS890,true,ST JOSEPH COUNTY PUBLIC LIBRARY,"",1121649
WHITE EAGLE GOLF CLUB,WHIEA900,true,WHITE EAGLE GOLF CLUB,"",1121649
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA010,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC","847-291-9599",1121649
CRAIG & COMPANY,CRACO015,true,CRAIG & COMPANY,,1121649
CONSOLIDATED CHICAGO,CONCH010,true,CONSOLIDATED CHICAGO,(630) 458-8601,1121649
VOX ELECTRIC COMPANY INC,VOXEL010,true,VOX ELECTRIC COMPANY INC,(630) 550-5174,1121649
INTERIOR FINISHES,INTFI007,true,INTERIOR FINISHES,,1121649
ART MOSAIC & TILE CO,ARTMO010,true,ART MOSAIC & TILE CO,,1121649
MECHANICAL CONCEPTS INC,MECCO007,true,MECHANICAL CONCEPTS INC,"",1121649
ARKOS DESIGN,ARKDE010,true,ARKOS DESIGN,"",1121649
ROBERT HENRY CORP,HENRO015,true,ROBERT HENRY CORP,"",1121649
HERRMAN & GOETZ,HERGO010,true,HERRMAN & GOETZ,"",1121649
INDIANA EARTH,INDEA010,true,INDIANA EARTH,"",1121649
LARSON-DANIELSON,LARDA005,true,LARSON-DANIELSON,"",1121649
E J WHITE,WHIEJ010,true,E J WHITE,"",1121649
SEXTON LANDSCAPE CONCEPTS,SEXLA010,true,SEXTON LANDSCAPE CONCEPTS,"",1121649
CIRCLE DESIGN GROUP,CIRDE010,true,CIRCLE DESIGN GROUP,"",1121649
FINK ROBERT & PETRIE INC,FINRO010,true,FINK ROBERT & PETRIE INC,"",1121649
RIGHTSIZE FACILITY,RIGFA010,true,RIGHTSIZE FACILITY,,1121649
KELLER NORTH AMERICA,KELNO010,true,KELLER NORTH AMERICA,,1121649
PRIME SCAFFOLD INC *,PRISC010,true,PRIME SCAFFOLD INC *,(630) 595-4352,1121649
LINCOLN PROPERTY CO,LINPR900,true,LINCOLN PROPERTY CO,"",1121649
C R LEONARD PLUMBING & HEATING INC,LEOCR010,true,C R LEONARD PLUMBING & HEATING INC,"",1121649
LEO A DALY,LEODA010,true,LEO A DALY,"",1121649
RATHGEBER-GOSS ASSOCIATES,RATGO010,true,RATHGEBER-GOSS ASSOCIATES,"",1121649
WFT ENGINEERING,WFTEN010,true,WFT ENGINEERING,"",1121649
COMMERCIAL MATERIAL SOLUTIONS LLC,COMMA003,true,COMMERCIAL MATERIAL SOLUTIONS LLC,"",1121649
MACROSTIE HISTORIC ADVISORS LLC,MACHI010,true,MACROSTIE HISTORIC ADVISORS LLC,"",1121649
ALLIANCE DOOR & HARDWARE LLC,ALLDO005,true,ALLIANCE DOOR & HARDWARE LLC,(708) 581-7831,1121649
ARIZON COMPANIES,ARIC010,true,ARIZON COMPANIES,"",1121649
JONES & CLEARY,CLEJO900,true,JONES & CLEARY,"",1121649
RACQUET CLUB OF CHICAGO,CLRAQ900,true,RACQUET CLUB OF CHICAGO,(312) 787-3207,1121649
KELSO-BURNETTE (231 S. LASALLE)*,KELBU900,true,KELSO-BURNETTE (231 S. LASALLE)*,(847) 259-0839,1121649
THOMAS SAMUELS ENTERPRISES,SAMTO010,true,THOMAS SAMUELS ENTERPRISES,,1121649
ALLIANCE ARCHITECTS,ALLAR015,true,ALLIANCE ARCHITECTS,"",1121649
HYDRO DRAMATICS,HYDDR010,true,HYDRO DRAMATICS,"",1121649
SALAS O'BRIEN,SALOB010,true,SALAS O'BRIEN,,1121649
THE CASINO CLUB,CASCL900,true,THE CASINO CLUB,"",1121649
HOWARD BROWN HEALTH,HOWBR900,true,HOWARD BROWN HEALTH,"",1121649
HOWARD BROWN HEALTH,HOWBR010,true,HOWARD BROWN HEALTH,"",1121649
SIGNATURE DESIGN GROUP INC,SIGDE015,true,SIGNATURE DESIGN GROUP INC,"",1121649
CONSOLIDATED FLOORING OF CHICAGO LLC,CONFL005,true,CONSOLIDATED FLOORING OF CHICAGO LLC,,1121649
LUCIEN LAGRANGE,LUCLA010,true,LUCIEN LAGRANGE,"",1121649
FOEGLEY LANDSCAPE INC,FOELA010,true,FOEGLEY LANDSCAPE INC,"",1121649
TPC TECHNOLOGIES,TPCTE010,true,TPC TECHNOLOGIES,"",1121649
CALANCE*,CALAN010,true,CALANCE*,,1121649
DIVERZIFY PRO LLC,DIVZY010,true,DIVERZIFY PRO LLC,,1121649
HMS ELEVATOR/LIFEWAY MOBILITY,HMSEL010,true,HMS ELEVATOR/LIFEWAY MOBILITY,(630) 548-2357,1121649
CONSOLIDATED FLO0RING OF CHICAGO,VOREN010,true,CONSOLIDATED FLO0RING OF CHICAGO,(630) 458-8601,1121649
CHRIST CHURCH CHICAGO,CHRCH010,true,CHRIST CHURCH CHICAGO,"",1121649
TEAM A,TEAMA010,true,TEAM A,"",1121649
BOSS DISPLAY CORP,BOSDI010,true,BOSS DISPLAY CORP,"",1121649
HRC MARBLE LLC,MARRE020,true,HRC MARBLE LLC,,1121649
TS ENGINEERING LLC,TSENG010,true,TS ENGINEERING LLC,,1121649
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1121649
HILL FIRE PROTECTION LLC *,HILAH010,true,HILL FIRE PROTECTION LLC *,"847-451-4270",1121649
HILL MECHANICAL CORP,HILME900,true,HILL MECHANICAL CORP,"847-451-4270",1121649
RALPH H SIMPSON CO,SIMRA900,true,RALPH H SIMPSON CO,"630-782-9101",1121649
"WISS, JANNEY, ELSTNER ASSOCIATES INC",WISJA900,true,"WISS, JANNEY, ELSTNER ASSOCIATES INC","847-291-9599",1121649
TRIANGLE ELECTRIC CO,TRIEL010,true,TRIANGLE ELECTRIC CO,,1121649
CUSTOM MILLWORK & DISPLAY INC,CUSMI010,true,CUSTOM MILLWORK & DISPLAY INC,,1121649
WSP USA,WSPUS010,true,WSP USA,,1121649
VERTEX PROPERTIES LLC,VERPR010,true,VERTEX PROPERTIES LLC,"",1121649
LERCH BATES INC,LERBA010,true,LERCH BATES INC,,1121649
RL EDWARD PARTNERS,RLEDW010,true,RL EDWARD PARTNERS,,1121649
CHICAGO SIGN GROUP LLC,CHISI003,true,CHICAGO SIGN GROUP LLC,"",1121649
TELECOM TECHNICIANS INC,TELTE010,true,TELECOM TECHNICIANS INC,,1121649
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1121649
EALAIN STUDIO,EALST010,true,EALAIN STUDIO,,1121649
HYATT REGENCY CHICAGO,HYARE901,true,HYATT REGENCY CHICAGO,,1121649
ROCKEY STRUCTURES LLC,ROCST010,true,ROCKEY STRUCTURES LLC,"",1121649
AMS MECHANICAL SYSTEM INC,AMSME900,true,AMS MECHANICAL SYSTEM INC,,1121649
SHAMBAUGH & SON LP,GUAFI010,true,SHAMBAUGH & SON LP,"630-725-0700",1121649
GONZALEZ IRON WORKS LLC,GONIR010,true,GONZALEZ IRON WORKS LLC,,1121649
THYSSEN KRUPP ELEVATOR,THYKR015,true,THYSSEN KRUPP ELEVATOR,,1124393
A-1 ROOFING CO *,A1ROO010,true,A-1 ROOFING CO *,(847) 952-3606,1124393
ADVANCED DATA TECHNOLOGIES,ADVDA010,true,ADVANCED DATA TECHNOLOGIES,(630) 355-5940,1124393
A C ALEXANDER ENGINEERS ARCHITECTS LTD,ALEAC010,true,A C ALEXANDER ENGINEERS ARCHITECTS LTD,(847) 647-2468,1124393
AMBER MECHANICAL CONTRACTORS INC,AMBME010,true,AMBER MECHANICAL CONTRACTORS INC,"",1124393
AREA ERECTORS INC,AREER010,true,AREA ERECTORS INC,(815) 398-6787,1124393
BARRIER CORP *,BARCO010,true,BARRIER CORP *,(847) 965-7841,1124393
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1124393
HALLORAN & YAUCH INC,HALYA010,true,HALLORAN & YAUCH INC,"847-281-9780",1124393
JOHNSON CONTROLS INC,JOHCO010,true,JOHNSON CONTROLS INC,(847) 364-1536,1124393
MTH INDUSTRIES INC,MTHIN010,true,MTH INDUSTRIES INC,(708) 498-1101,1124393
BRIAN S SANDERS,SANBR010,true,BRIAN S SANDERS,"",1124393
USA FIRE PROTECTION INC *,USFIR010,true,USA FIRE PROTECTION INC *,(847) 816-0098,1124393
GLORIA M VILLANUEVA,VILGL010,true,GLORIA M VILLANUEVA,"",1124393
CONSTRUCTION SPECIALTIES INC,ILLSP010,true,CONSTRUCTION SPECIALTIES INC,"630-393-1956",1124393
PRECISION CONTROL SYSTEMS INC,PRECO020,true,PRECISION CONTROL SYSTEMS INC,(219) 838-6717,1124393
PROARC ELECTRICAL CONSTRUCTION CO *,PROEL010,true,PROARC ELECTRICAL CONSTRUCTION CO *,(847) 427-0696,1124393
AUTOMATIC BUILDING CONTROLS LLC,AUTBU010,true,AUTOMATIC BUILDING CONTROLS LLC,(847) 296-4093,1124393
JAMES SCHAEFFER & SCHIMMING INC,JAMSC010,true,JAMES SCHAEFFER & SCHIMMING INC,(847) 885-0770,1124393
BOTTI STUDIO OF ARCHITECTURAL ARTS INC,BOTST010,true,BOTTI STUDIO OF ARCHITECTURAL ARTS INC,(847) 869-5996,1124393
CHADWICK CONTRACTING CO *,CHACO007,true,CHADWICK CONTRACTING CO *,(847) 854-0110,1124393
JADE CARPENTRY CONTRACTORS INC,JADCA010,true,JADE CARPENTRY CONTRACTORS INC,(773) 594-0442,1124393
R G CONSTRUCTION SERVICES INC **,RGCON010,true,R G CONSTRUCTION SERVICES INC **,(630) 782-0188,1124393
ANNING-JOHNSON CO,ANNJO010,true,ANNING-JOHNSON CO,(708) 681-1386,1124393
J & E DUFF INC,JEDUF010,true,J & E DUFF INC,(630) 562-3801,1124393
TESTING SERVICE CORP,TESSE010,true,TESTING SERVICE CORP,(630) 653-2988,1124393
LOWERY MCDONNELL CO,LOWMC010,true,LOWERY MCDONNELL CO,(630) 948-5350,1124393
W W TIMBERS INC,WWTIM010,true,W W TIMBERS INC,(708) 423-8855,1124393
AIR DESIGN SYSTEMS INC,AIRDE010,true,AIR DESIGN SYSTEMS INC,(630) 654-2211,1124393
TERRY PLUMBING CO *,TERPL010,true,TERRY PLUMBING CO *,(312) 829-6211,1124393
MEADE INDUSTRIES INC,MEAEL010,true,MEADE INDUSTRIES INC,(708) 588-2501,1124393
GRISKELIS YOUNG HARRELL,GRISM010,true,GRISKELIS YOUNG HARRELL,(312) 645-0076,1124393
STANDARD MARBLE & GRANITE CO *,STAMA010,true,STANDARD MARBLE & GRANITE CO *,"773-533-5849",1124393
SPRAY INSULATIONS INC *,SPRIN010,true,SPRAY INSULATIONS INC *,(847) 965-7841,1124393
BERNHARD WOODWORK LTD,BERWO010,true,BERNHARD WOODWORK LTD,(847) 291-1184,1124393
NATIONAL DECORATING SERVICE *,NATDE010,true,NATIONAL DECORATING SERVICE *,(630) 571-0053,1124393
GREAT LAKES PLUMBING & HEATING CO,GRELA040,true,GREAT LAKES PLUMBING & HEATING CO,(773) 489-1492,1124393
FIELDTURF USA INC,FIELD010,true,FIELDTURF USA INC,"",1124393
DIVERSIFIED,DIVER010,true,DIVERSIFIED,(908) 245-0011,1124393
ECS MIDWEST LLC,ECSIL010,true,ECS MIDWEST LLC,(847) 279-0369,1124393
AVI-SPL,AVISP010,true,AVI-SPL,(847) 437-0271,1124393
INDUSTRIAL PROFILE SYSTEMS,MBKIT010,true,INDUSTRIAL PROFILE SYSTEMS,"",1124393
USA FIRE PROTECTION INC,USFIR020,true,USA FIRE PROTECTION INC,(262) 782-3539,1124393
IBC ENGINEERING SERVICES INC,IBCEN010,true,IBC ENGINEERING SERVICES INC,(262) 549-1620,1124393
DICKERSON ENGINEERING INC,DICEN010,true,DICKERSON ENGINEERING INC,(847) 966-0294,1124393
OKEH ELECTRIC CO,OKEEL010,true,OKEH ELECTRIC CO,(847) 577-7764,1124393
COBRA CONCRETE CUTTING SERVICES CO,COBCO010,true,COBRA CONCRETE CUTTING SERVICES CO,(773) 794-9999,1124393
CS2 DESIGN GROUP LLC,CS2DE010,true,CS2 DESIGN GROUP LLC,(847) 981-1885,1124393
NATIONAL RESTORATION SYSTEMS INC,NATRE010,true,NATIONAL RESTORATION SYSTEMS INC,(847) 483-7701,1124393
KELLERMEYER GODFRYT HART,KELGO010,true,KELLERMEYER GODFRYT HART,(847) 692-0037,1124393
LORIG CONSTRUCTION CO,LORCO010,true,LORIG CONSTRUCTION CO,(847) 298-2689,1124393
CHICAGO BOTANIC GARDEN,CHIBO010,true,CHICAGO BOTANIC GARDEN,"",1124393
DANIEL CREANEY CO,CREDA010,true,DANIEL CREANEY CO,(847) 480-7209,1124393
BOURBON TILE & MARBLE INC,BOUTI010,true,BOURBON TILE & MARBLE INC,(847) 229-8912,1124393
STERLING TRANSIT,STETR010,true,STERLING TRANSIT,"",1124393
ILLINOIS CONTRACT GLAZING INC *,ILLCO018,true,ILLINOIS CONTRACT GLAZING INC *,(847) 731-8812,1124393
CECCHIN PLUMBING & HEATING INC,CECPL010,true,CECCHIN PLUMBING & HEATING INC,(630) 529-3761,1124393
ACCOMPLISHED MECHANICAL INDUSTRIES LTD,ACCME010,true,ACCOMPLISHED MECHANICAL INDUSTRIES LTD,(847) 697-3203,1124393
MECHANICAL INC,MECIN020,true,MECHANICAL INC,(847) 973-1169,1124393
SUPERIOR LABOR SOLUTIONS *,SUPLA010,true,SUPERIOR LABOR SOLUTIONS *,(630) 582-9805,1124393
THE DOOR DOCTORS INC,DOODO010,true,THE DOOR DOCTORS INC,(630) 584-9232,1124393
KUNDEN ARCHITECTURAL INC,KUNAR010,true,KUNDEN ARCHITECTURAL INC,(847) 742-1919,1124393
LOW VOLTAGE SOLUTIONS INC,LOWVO010,true,LOW VOLTAGE SOLUTIONS INC,,1124393
CEC ENVIRONMENTAL CO,CELEN010,true,CEC ENVIRONMENTAL CO,(708) 442-5827,1124393
F & G ROOFING COMPANY LLC,FGROO010,true,F & G ROOFING COMPANY LLC,"",1124393
RYAN ELECTRICAL SERVICES INC,RYAEL010,true,RYAN ELECTRICAL SERVICES INC,(708) 966-4887,1124393
DURANGO PAINTING INC *,DURPA010,true,DURANGO PAINTING INC *,(630) 978-0950,1124393
PRECISION CONTROL SYSTEMS OF CHICAGO INC,PRECO018,true,PRECISION CONTROL SYSTEMS OF CHICAGO INC,(630) 521-0556,1124393
CITY OF NAPERVILLE,NAPER015,true,CITY OF NAPERVILLE,"",1124393
STATE MECHANICAL SERVICES,STAME020,true,STATE MECHANICAL SERVICES,(630) 723-6015,1124393
CANNONDESIGN,CANNO010,true,CANNONDESIGN,(312) 332-9601,1124393
